"REF_DATE","GEO","DGUID","Household income","Energy type","Energy consumption","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820947","9.5.2.2","33.3","E","","","1"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820948","9.5.2.3","27.1","E","","","1"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Electricity","Number of households","Number","223","units","0","v105820949","9.5.2.4","33167","E","","","0"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820950","9.5.3.1","2973029","E","","","0"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820951","9.5.3.2","93.5","","","","1"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820952","9.5.3.3","72.9","","","","1"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Natural gas","Number of households","Number","223","units","0","v105820953","9.5.3.4","31814","E","","","0"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820954","9.5.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820955","9.5.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820956","9.5.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","$80,000 to $99,999","Heating oil","Number of households","Number","223","units","0","v105820957","9.5.4.4","","F","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820958","9.6.1.1","8846503","","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820959","9.6.1.2","101.2","E","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Total, all energy types","Number of households","Number","223","units","0","v105820961","9.6.1.4","87447","E","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105820962","9.6.2.1","2776473","","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820963","9.6.2.2","31.8","E","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Electricity","Proportion of total energy","Percent","239","units","0","v105820964","9.6.2.3","31.4","","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Electricity","Number of households","Number","223","units","0","v105820965","9.6.2.4","87447","E","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820966","9.6.3.1","6070030","E","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820967","9.6.3.2","103.9","","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105820968","9.6.3.3","68.6","","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Natural gas","Number of households","Number","223","units","0","v105820969","9.6.3.4","58400","E","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820970","9.6.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820971","9.6.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Heating oil","Proportion of total energy","Percent","239","units","0","v105820972","9.6.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","$100,000 to $149,999","Heating oil","Number of households","Number","223","units","0","v105820973","9.6.4.4","","F","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820974","9.7.1.1","13272713","E","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820975","9.7.1.2","157.3","","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Total, all energy types","Number of households","Number","223","units","0","v105820977","9.7.1.4","84355","E","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Electricity","Gigajoules","Gigajoules","143","units","0","v105820978","9.7.2.1","3737827","E","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820979","9.7.2.2","44.3","","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Electricity","Proportion of total energy","Percent","239","units","0","v105820980","9.7.2.3","28.2","","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Electricity","Number of households","Number","223","units","0","v105820981","9.7.2.4","84355","E","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820982","9.7.3.1","9518069","E","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820983","9.7.3.2","119.9","","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Natural gas","Proportion of total energy","Percent","239","units","0","v105820984","9.7.3.3","71.7","","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Natural gas","Number of households","Number","223","units","0","v105820985","9.7.3.4","79398","E","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Heating oil","Gigajoules","Gigajoules","143","units","0","v105820986","9.7.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","$150,000 and more","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105820987","9.7.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Heating oil","Proportion of total energy","Percent","239","units","0","v105820988","9.7.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","$150,000 and more","Heating oil","Number of households","Number","223","units","0","v105820989","9.7.4.4","","F","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105820990","9.8.1.1","9702782","E","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105820991","9.8.1.2","126.3","","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Total, all energy types","Number of households","Number","223","units","0","v105820993","9.8.1.4","76804","E","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Electricity","Gigajoules","Gigajoules","143","units","0","v105820994","9.8.2.1","2166808","E","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105820995","9.8.2.2","28.2","","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Electricity","Proportion of total energy","Percent","239","units","0","v105820996","9.8.2.3","22.3","","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Electricity","Number of households","Number","223","units","0","v105820997","9.8.2.4","76804","E","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Natural gas","Gigajoules","Gigajoules","143","units","0","v105820998","9.8.3.1","7535974","E","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105820999","9.8.3.2","106.7","","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Natural gas","Proportion of total energy","Percent","239","units","0","v105821000","9.8.3.3","77.7","","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Natural gas","Number of households","Number","223","units","0","v105821001","9.8.3.4","70629","E","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Heating oil","Gigajoules","Gigajoules","143","units","0","v105821002","9.8.4.1","","F","","","0"
"2013","Saskatchewan","2016A000247","Income not stated","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105821003","9.8.4.2","","F","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Heating oil","Proportion of total energy","Percent","239","units","0","v105821004","9.8.4.3","","F","","","1"
"2013","Saskatchewan","2016A000247","Income not stated","Heating oil","Number of households","Number","223","units","0","v105821005","9.8.4.4","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105821006","10.1.1.1","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105821007","10.1.1.2","","F","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Total, all energy types","Number of households","Number","223","units","0","v105821009","10.1.1.4","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Electricity","Gigajoules","Gigajoules","143","units","0","v105821010","10.1.2.1","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105821011","10.1.2.2","11.1","E","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Electricity","Proportion of total energy","Percent","239","units","0","v105821012","10.1.2.3","","F","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Electricity","Number of households","Number","223","units","0","v105821013","10.1.2.4","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Natural gas","Gigajoules","Gigajoules","143","units","0","v105821014","10.1.3.1","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105821015","10.1.3.2","","F","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Natural gas","Proportion of total energy","Percent","239","units","0","v105821016","10.1.3.3","","F","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Natural gas","Number of households","Number","223","units","0","v105821017","10.1.3.4","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Heating oil","Gigajoules","Gigajoules","143","units","0","v105821018","10.1.4.1","","F","","","0"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Heating oil","Gigajoules per household","Gigajoules","143","units","0","v105821019","10.1.4.2","","F","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Heating oil","Proportion of total energy","Percent","239","units","0","v105821020","10.1.4.3","","F","","","1"
"2013","Alberta","2016A000248","Under $20,000 (includes income loss)","Heating oil","Number of households","Number","223","units","0","v105821021","10.1.4.4","","F","","","0"
"2013","Alberta","2016A000248","$20,000 to $39,999","Total, all energy types","Gigajoules","Gigajoules","143","units","0","v105821022","10.2.1.1","13319961","E","","","0"
"2013","Alberta","2016A000248","$20,000 to $39,999","Total, all energy types","Gigajoules per household","Gigajoules","143","units","0","v105821023","10.2.1.2","100.2","","","","1"
"2013","Alberta","2016A000248","$20,000 to $39,999","Total, all energy types","Number of households","Number","223","units","0","v105821025","10.2.1.4","132890","E","","","0"
"2013","Alberta","2016A000248","$20,000 to $39,999","Electricity","Gigajoules","Gigajoules","143","units","0","v105821026","10.2.2.1","2592272","E","","","0"
"2013","Alberta","2016A000248","$20,000 to $39,999","Electricity","Gigajoules per household","Gigajoules","143","units","0","v105821027","10.2.2.2","19.5","","","","1"
"2013","Alberta","2016A000248","$20,000 to $39,999","Electricity","Proportion of total energy","Percent","239","units","0","v105821028","10.2.2.3","19.5","","","","1"
"2013","Alberta","2016A000248","$20,000 to $39,999","Electricity","Number of households","Number","223","units","0","v105821029","10.2.2.4","132890","E","","","0"
"2013","Alberta","2016A000248","$20,000 to $39,999","Natural gas","Gigajoules","Gigajoules","143","units","0","v105821030","10.2.3.1","10647576","E","","","0"
"2013","Alberta","2016A000248","$20,000 to $39,999","Natural gas","Gigajoules per household","Gigajoules","143","units","0","v105821031","10.2.3.2","96.9","","","","1"
"2013","Alberta","2016A000248","$20,000 to $39,999","Natural gas","Proportion of total energy","Percent","239","units","0","v105821032","10.2.3.3","79.9","","","","1"
"2013","Alberta","2016A000248","$20,000 to $39,999","Natural gas","Number of households","Number","223","units","0","v105821033","10.2.3.4","109840","E","","","0"
